clc_quartier;clc_secteur;haut_tot;tronc_diam;longitude;latitude;age_estim;fk_arb_etat
Quartier Remicourt;Parc des Champs-Elysées;24.0;190;3.2945981173069;49.8504065457959;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;215;3.29452906168576;49.8504162211464;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;175;3.29444972978753;49.8504287722284;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;25.0;260;3.29437039075941;49.850440372975;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;27.0;225;3.29441681922528;49.8503318711507;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;210;3.29449615667662;49.8503202703757;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;25.0;235;3.29457696084295;49.8503077146682;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;25.0;215;3.29465189210768;49.8502970760415;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;24.0;245;3.29482223608307;49.8503091812227;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;285;3.29487489864289;49.8502100155102;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;215;3.29498420338553;49.8500405120501;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;24.0;210;3.29491545000952;49.8501024785348;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;195;3.29470121767596;49.8501809608309;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;225;3.29357809628066;49.8502340577465;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;185;3.29373675984752;49.8502089558054;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;225;3.29377438126163;49.8503581396398;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;235;3.29371295145559;49.8504153346847;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;215;3.29370688738103;49.8507031998166;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;270;3.29379132175005;49.8506827922302;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;240;3.29379718510411;49.8507433908429;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;160;3.29381405471287;49.8508003971645;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;170;3.29399618120024;49.8508272940559;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;290;3.29407911961309;49.8508663147436;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;170;3.29393219731823;49.8508880612443;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;180;3.29384220112996;49.8509001621102;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;260;3.2938627272339;49.8509535954224;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;175;3.29380056835382;49.8510119808701;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;190;3.29371788191798;49.8510169329556;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;30.0;210;3.29329447515127;49.8512247466899;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;30.0;270;3.29327768132812;49.8511808132493;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;28.0;235;3.29326268171821;49.8511297449325;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;215;3.29316501251355;49.8510860053631;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;195;3.29307289069465;49.8510481946073;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;21.0;245;3.29297522613444;49.8510056434162;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;180;3.29309554111945;49.8511515381826;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;240;3.29283596925474;49.8510820408432;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;275;3.29276067504876;49.8510941060059;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;21.0;195;3.29267801672211;49.8511038123808;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;265;3.29270980330969;49.8511976257635;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;27.0;195;3.29278695435005;49.8511891216491;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;27.0;265;3.29287908329948;49.8512281202585;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;26.0;245;3.29250624597152;49.8512801195257;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;18.0;115;3.29241557971487;49.8513680462062;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;150;3.29246718922684;49.8513928816674;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;12.0;130;3.29262845801392;49.8514367060604;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;26.0;285;3.2928542557115;49.8513862483237;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;24.0;175;3.29291457940056;49.8513278679689;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;28.0;260;3.29307434944564;49.8513025268341;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;28.0;220;3.29315152187713;49.8512975871733;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;29.0;280;3.2932304983731;49.8512867020125;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;22.0;240;3.29326415565164;49.85138645331;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;26.0;290;3.29312852622512;49.8514545230706;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;21.0;120;3.29284912690211;49.8517737062393;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;21.0;115;3.29279974380127;49.8518166099382;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;125;3.2926346757331;49.851879995632;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;130;3.29268586319726;49.8518311447662;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;160;3.29273157001569;49.8517882502815;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;140;3.29277891034186;49.8517439177151;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;165;3.29281907484537;49.8517064385253;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;175;3.29275191927372;49.8516781185954;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;115;3.29271267244407;49.8517155945759;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;105;3.2926652037089;49.8517596181619;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;27.0;195;3.2926186596669;49.8518048252739;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;115;3.29256753974648;49.8518524172684;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;170;3.29244829963616;49.8518633833932;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;145;3.29249576728111;49.8518193607995;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;23.0;165;3.29254414610603;49.8517735548912;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;140;3.29259161004112;49.8517289388908;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;21.0;155;3.29257650268534;49.8516548037649;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;21.0;170;3.29242105652153;49.851593465633;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;25.0;250;3.29237542797954;49.8516380778957;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;24.0;190;3.29233252634173;49.851678528826;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;180;3.29223845781618;49.8517582662579;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;195;3.29216762107712;49.8517281741337;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;185;3.29210320976452;49.8516980659811;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;175;3.29203879007979;49.8516667710639;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;215;3.2919688444556;49.8516319296028;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;170;3.29190997352524;49.851607742215;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;160;3.2919821648874;49.8517143764986;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;160;3.29211283135043;49.8517757741639;9.947440142942227;Essouché
Quartier Remicourt;Parc des Champs-Elysées;19.0;130;3.29234008828643;49.8518772906098;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;175;3.2924950661955;49.8520169554984;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;21.0;170;3.29242515231243;49.8519880470834;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;150;3.29235429177857;49.8519538015085;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;120;3.29228988005539;49.8519236934613;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;135;3.29213620096874;49.8518504830605;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;150;3.29207085415727;49.8518174112434;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;140;3.29200553780219;49.8517896778904;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;115;3.2919792166622;49.8518407717956;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;240;3.29208413950172;49.8518939244597;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;180;3.2923150620934;49.8519942441821;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;130;3.29238682409444;49.8520255215598;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;140;3.29220408806703;49.8520063771261;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;155;3.29190608398045;49.8518796066216;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;140;3.29182757311689;49.8518434270054;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;145;3.29166615533389;49.8517739294321;9.947440142942227;REMPLACÉ
Quartier Remicourt;Parc des Champs-Elysées;19.0;145;3.29152243523685;49.8517129466795;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;160;3.29150545078749;49.8516359732744;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;165;3.29157620872783;49.8516664678704;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;150;3.29164697946428;49.8516991012388;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;145;3.29179403018325;49.8517636412062;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;145;3.29187694152192;49.8517976710596;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;115;3.29183681098987;49.8517228931892;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;165;3.29175939743317;49.8516859969502;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;170;3.29162008663639;49.8516250033582;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;19.0;165;3.29154600527623;49.8515916661437;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;20.0;190;3.29173581375483;49.8516118926704;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;180;3.29136315498286;49.8517775883744;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;208;3.29142597956003;49.851805382212;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;136;3.29133806141077;49.851882401994;9.947440142942227;SUPPRIMÉ
Quartier Remicourt;Parc des Champs-Elysées;15.0;142;3.29128313712562;49.8519330317734;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;195;3.29122635338728;49.8519815102092;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;136;3.29116967048192;49.8520376294161;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;148;3.29111687833974;49.8520862938908;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;160;3.29100800566891;49.8521890944592;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;131;3.29094594887233;49.8522463012389;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;140;3.2908895295259;49.8522909216645;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;152;3.29083323381493;49.8523428141927;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;180;3.29077277817584;49.8524034899504;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;190;3.29071058252017;49.8524608210122;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;192;3.29065141347099;49.8525183216604;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;13.0;120;3.29059628317606;49.8525731474894;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;180;3.29053560393072;49.8526325560068;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;170;3.29047285174532;49.852692512647;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;153;3.29040900296826;49.8527551691216;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;144;3.29034805213371;49.8528162252721;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;190;3.29027759908854;49.8528811699078;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;190;3.29021737992168;49.8529366788222;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;165;3.29012371809063;49.8529060071636;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;180;3.29018763635842;49.8528451317008;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;169;3.29025468581464;49.8527814182436;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;157;3.29032069454247;49.8527197445723;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;173;3.29038009735147;49.8526605182373;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;170;3.29044434613657;49.8525977987516;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;160;3.29050489404276;49.8525380372779;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;154;3.29056582872885;49.8524802167676;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;164;3.2906206583407;49.8524267555576;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;158;3.29067932130177;49.8523706856691;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;154;3.29079647795642;49.8522579726226;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;155;3.29085331767634;49.8522009820323;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;160;3.29091601849448;49.852142396356;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;189;3.29096984550297;49.8520921030223;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;148;3.29102466577754;49.8520423736039;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;167;3.29107105479219;49.8519941871568;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;154;3.29113458793999;49.851938171484;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;157;3.29118715473662;49.8518890535349;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;154;3.29123855432656;49.8518410263102;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;14.0;125;3.29122668871198;49.8517183610912;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;153;3.29114033108146;49.8518010993287;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;14.0;107;3.29109018342615;49.8518506257247;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;147;3.29103902172818;49.8519015130804;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;155;3.29093439010011;49.8520040432504;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;140;3.29088079928777;49.8520547639339;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;144;3.29082666080411;49.8521060038025;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;144;3.2907692116863;49.8521629203711;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;119;3.29071459730951;49.852214611789;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;140;3.29065662309171;49.8522683703281;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;123;3.2905893464903;49.8523336732203;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;121;3.29053524110261;49.8523880235871;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;102;3.29047513989785;49.8524471015948;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;140;3.29041823396786;49.852501719558;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;140;3.29034668316401;49.8525674032847;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;153;3.29028582884867;49.8526294706037;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;155;3.29022583858839;49.8526834254006;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;140;3.29015816546161;49.8527474712369;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;140;3.29009734407417;49.8528097766198;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;170;3.29003841244247;49.8528692911375;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;15.0;189;3.28999705190878;49.8529084355507;9.947440142942227;EN PLACE
Quartier Remicourt;Parc des Champs-Elysées;22.0;149;3.29107304634985;49.8515236421954;9.947440142942227;EN PLACE
